Date,Model,Device,Type,TPT,FPT,CPT,ACMDR,SCT,AIT,SIM,NIGHT,HLL,LLL,P,6.0,F,1,2.0,A,B,Record,T&R,Role,Sorties,NT,SIT,IPT,NVG,Mission Code,CAT/JATO,Remarks,DayLdg,NPS,PS,NightLdg,NPA,PA,ShipArrest,Time,Approaches,PIC,SIC
2011-11-21 16:15:00,T-44C,160978,Aircraft,1.4,1.0,0.4,,,0.7,,,,,,,,,,,,C11VHKP,,STUDENT_PILOT,1,,0.6,,,1D2,,"I4103-S P COOLEDGE, I4101-J L Sharkey",2,2,1,,,1,,16:15,,,1.4
2011-11-28 19:15:00,T-44C,160852,Aircraft,2.0,1.5,0.5,,2.0,,,,,,,,,,,,,C11VI0N,,STUDENT_PILOT,1,,0.9,,,1D2,,"I4104-J L Sharkey, I4103-C L LATIMER",1,2,1,,,,,19:15,,,2.0
2011-11-29 17:59:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VI7E,,STUDENT_PILOT,1,,1.5,,,1D2,,"I3303-O R Samudio, I3301-O R Samudio",,3,,,,,,17:59,,,3.0
2011-11-30 17:57:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VIHG,,STUDENT_PILOT,1,,1.5,,,1D2,,"I3304-O R Samudio, I3302-O R Samudio",,1,3,,,,,17:57,,,3.0
2011-12-01 11:30:00,2F129C,97,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VIL4,,STUDENT_PILOT,1,,1.5,,,1D2,,"I3305-O R Samudio, I3303-O R Samudio",,3,,,,,,11:30,,,3.0
2011-12-02 10:30:00,2F129C,5,Simulator,1.5,1.5,,,,,,,,,,,,,,,,C11VISF,,STUDENT_PILOT,1,,1.5,,,1D2,,I3304-A H Fulwiler,,3,,,,,,10:30,,,1.5
2011-12-02 15:00:00,2F129C,5,Simulator,1.5,1.5,,,,,,,,,,,,,,,,C11VIUP,,STUDENT_PILOT,1,,1.5,,,1D2,,I3305-A H Fulwiler,,2,1,,,,,15:00,,,1.5
2011-12-03 11:15:00,T-44C,160852,Aircraft,2.1,1.5,0.6,,,1.1,,,,,,,,,,,,C11VIY5,,STUDENT_PILOT,2,,0.3,,,1D2,,I4201-S T Anderson,3,2,1,,,,,11:15,,,2.1
2011-12-05 15:15:00,T-44C,160971,Aircraft,4.0,3.0,1.0,,,2.0,,,,,,,,,,,,C11VJ63,,STUDENT_PILOT,2,0.7,1.8,,,1D2,,"I4203-B S EDWARDS, I4202-B S EDWARDS",2,4,2,2,,,,15:15,,,4.0
2011-12-06 15:30:00,T-44C,160974,Aircraft,3.5,2.5,1.0,,,1.0,,,,,,,,,,,,C11VJC3,,STUDENT_PILOT,2,1.0,1.8,,,1D2,,"I4205-S P COOLEDGE, I4204-S P COOLEDGE",1,6,2,1,,,,15:30,,,3.5
2011-12-07 15:40:00,T-44C,161072,Aircraft,1.5,1.3,0.2,,,,,,,,,,,,,,,C11VJIL,,STUDENT_PILOT,1,,1.3,,,2L3,,"I4790-B M Cook, I4390-B D SMITH",1,2,1,,,,,15:40,,,1.5
2011-12-08 12:30:00,T-44C,160974,Aircraft,7.0,4.0,3.0,,,1.0,,,,,,,,,,,,C11VK1E,,STUDENT_PILOT,3,2.0,1.2,,,1D2,,"I4502-H C LEGGETT, I4501-H C LEGGETT",2,3,1,2,,,,12:30,,,7.0
2011-12-09 16:30:00,T-44C,160974,Aircraft,7.0,4.0,3.0,,,1.0,,,,,,,,,,,,C11VK1F,,STUDENT_PILOT,2,2.9,1.5,,,1D2,,"I4504-H C LEGGETT, I4503-H C LEGGETT",1,3,,1,,,,16:30,,,7.0
2011-12-12 23:30:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VKDI,,STUDENT_PILOT,1,,1.5,,,1D2,,I3401-O R Samudio,,,1,,,,,23:30,,,3.0
2011-12-13 20:00:00,T-44C,160970,Aircraft,2.0,1.5,0.5,,2.0,0.5,,,,,,,,,,,,C11VKKZ,,STUDENT_PILOT,1,2.0,1.2,,,1H2,,"I4602-M Smith, I4601-J R Snyder",,2,1,2,,,,20:00,,,2.0
2011-12-14 19:30:00,T-44C,160985,Aircraft,2.0,1.5,0.5,,2.0,1.0,,,,,,,,,,,,C11VKRT,,STUDENT_PILOT,1,1.6,1.2,,,1D2,,"I4602-J R Snyder, D S Jamous",,1,2,2,1,,,19:30,,,2.0
2011-12-15 19:20:00,T-44C,160848,Aircraft,1.7,1.4,0.3,,,,,,,,,,,,,,,C11VKY0,,STUDENT_PILOT,1,0.1,0.9,,,1D2,,"I4603-R A Bowers, I4602-D S Jamous",,2,1,1,,,,19:20,,,1.7
2011-12-16 16:50:00,T-44C,160985,Aircraft,1.8,1.5,0.3,,1.8,1.0,,,,,,,,,,,,C11VL1E,,STUDENT_PILOT,1,,0.9,,,1D2,,"I4604-C S Zipf, I4604-K Williams",2,3,,,,,,16:50,,,1.8
2011-12-19 15:40:00,T-44C,161063,Aircraft,1.7,1.4,0.3,,,0.3,,,,,,,,,,,,C11VL7D,,STUDENT_PILOT,1,,1.4,,,2L3,,"I4790-C S Zipf, I4790-C T Clinton",2,3,1,,,,,15:40,,,1.7
2011-12-20 14:00:00,T-44C,160848,Aircraft,4.0,2.0,2.0,,,,,,,,,,,,,,,C11VLEU,,STUDENT_PILOT,2,,0.3,,,1D2,,I4801-C S Zipf,1,1,,,,,,14:00,,,4.0
2011-12-21 13:45:00,T-44C,160855,Aircraft,1.7,1.5,0.2,,1.7,,,,,,,,,,,,,C11VLIJ,,STUDENT_PILOT,1,,,,,1D1,,"F4101-C S Zipf, F4101-J W Gardner",1,,,,,,,13:45,,,1.7
2012-01-12 09:30:00,12CSIM,102,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VNAW,,STUDENT_PILOT,1,,,,,1D1,,N3101-C S Zipf,,,,,,,,09:30,,,3.0
2012-01-13 12:45:00,T-44C,161060,Aircraft,5.0,0.3,4.7,,,,,,,,,,,,,,,C11VNKG,,STUDENT_PILOT,2,,,,,1D1,,"N4202-T D McComak, N4201-T D McComak",,,,,,,,12:45,,,5.0
2012-01-18 13:00:00,T-44C,160856,Aircraft,4.3,1.3,3.0,,,,,,,,,,,,,,,C11VO1H,,STUDENT_PILOT,2,,,,,1D1,,"T4202-D M GIRARDOT, T4201-D M GIRARDOT",,,,,,,,13:00,,,4.3
2012-01-20 15:00:00,T-44C,161064,Aircraft,2.5,1.2,1.3,,,,,,,,,,,,,,,C11VOEM,,STUDENT_PILOT,1,,,,,1D1,,T4390-S D Kershaw,,,,,,,,15:00,,,2.5
2012-01-25 10:29:00,2F129C,5,Simulator,1.5,,1.5,,,,,,,,,,,,,,,C11VOY7,,STUDENT_PILOT,1,,,,,1D2,,I3401-C J Mallamo,,,,,,,,10:29,,,1.5
2012-01-30 13:00:00,T-44C,160971,Aircraft,3.1,,3.1,,,1.0,,,,,,,,,,,,C11VPPU,,STUDENT_PILOT,2,,,,,1D2,,I4801-E A Barnes,,,,,,,,13:00,,,3.1
2012-03-16 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,,,,,,,,,2.0,,,,,,cbe274b9,,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-03-19 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,,,,0.3,,,,,1.0,,,,1.0,,43e5fec9,,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-03-21 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,3.0,,,0.3,,,,,1.0,,,,1.0,,9b363c6f,,ACFT_CMDR,1,,,,,,,,,,,,,,,,,3.0,
2012-03-27 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,,,,0.3,,,,,1.0,,,,1.0,,e6b4fd26,,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-03-28 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,3.0,,,0.3,,,,,1.0,,,,1.0,,9e6a95d3,,ACFT_CMDR,1,,,,,,,,,,,,,,,,,3.0,
2012-03-29 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,,,,0.3,,,,,,,,,,,da182442,,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-03-30 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,3.0,,,0.3,,,,,1.0,,,,1.0,,ded8dc23,,ACFT_CMDR,1,,,,,,,,,,,,,,,,,3.0,
2012-04-05 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,,,,0.3,,,,,1.0,,,,1.0,,22d5b926,,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-04-06 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,3.0,,,0.3,,,,,1.0,,,,1.0,,cae761c1,,ACFT_CMDR,1,,,,,,,,,,,,,,,,,3.0,
2012-04-12 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,,,,0.3,,,,,1.0,,,,1.0,,6c9f3da8,,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-04-13 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,3.0,,,0.3,,,,,1.0,,,,1.0,,17452859,,ACFT_CMDR,1,,,,,,,,,,,,,,,,,3.0,
2012-04-17 00:00:00,KC-130J,Baseline,Simulator,3.0,1.5,1.5,,,,0.3,,,,,,,,,,,336ab68d,,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-04-25 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,0.3,,,,,10.0,,,,1.0,,ef6d7def,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-04-26 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,,,,,,12.0,,,,,,ea903d07,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-04-27 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,,,,,,14.0,,,,,,c8fd3ec4,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-01 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,,2.0,,,,,6.0,,,,,ed315d89,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-07 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.7,,,,,3.0,,,,2.0,1.0,d13fd194,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-08 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,4.0,,,,,3.0,,,1.0,3.0,ec9139f4,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-09 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.7,,,,,3.0,,,,2.0,1.0,df5fd94b,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-10 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,,,,,3.0,,,,1.0,2.0,cae925ab,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-11 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,,,,,,2.0,,,1.0,1.0,6186484c,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-16 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,,,,,2.0,,,,1.0,1.0,a5ed4dc6,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-17 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,,,,,,,,,3.0,,fbeeb165,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-18 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,,,,,10.0,,,,4.0,,0c4d8c14,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-22 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,,,,,5.0,,,,,3.0,2b5ce8de,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-23 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,,,,,3.0,,,,2.0,1.0,cbe15bd0,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-24 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.0,,,,,5.0,,,,,3.0,ae0a339d,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-05-29 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,1.8,,,,,1.0,,,,1.0,1.0,34e998a6,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-04 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,0.3,,,,,1.0,,,,,1.0,6ac8e545,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-05 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,0.1,,,,,2.0,,,,,1.0,9a6fad7a,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-08 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,0.5,,,,,2.0,,,,2.0,,88e04bc8,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-12 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,0.3,,,,,7.0,,,,1.0,,337490ca,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-13 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,,,,,,4.0,,,,,,954a7b71,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-14 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,0.3,,,,,3.0,,,,1.0,,7057feca,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-15 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,,2.0,1.7,0.3,6.0,,,,,,,2a287360,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-19 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,,,,,,,,,,,,6e1ec695,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-20 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,0.3,,,,,1.0,,,,,1.0,b39432cc,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-25 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,0.5,,,,,2.0,,,,,1.0,0f92128c,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-27 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,,,,,,1.0,,,,,,980b2d1d,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-06-29 00:00:00,KC-130J,Baseline,Simulator,4.0,2.0,2.0,,,,,,,,,1.0,,,,,,28b6828f,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-07-03 00:00:00,KC-130J,Baseline,Simulator,2.0,1.0,1.0,,,,0.9,,,,,6.0,,,,1.0,2.0,dbd47257,,COPILOT,1,,,,,,,,,,,,,,,,,,2.0
2012-07-05 00:00:00,KC-130J,Baseline,Simulator,2.0,1.0,1.0,,,,0.9,,,,,3.0,,,,,4.0,efd53fc6,,COPILOT,1,,,,,,,,,,,,,,,,,,2.0
2012-08-28 00:00:00,KC-130J,2F199-3,Simulator,3.0,1.5,1.5,,,,1.0,,,,,,,,,,,dd18e39a,6120,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-09-06 00:00:00,KC-130J,167927,Aircraft,2.0,1.0,1.0,,1.7,,,,,,,12.0,,,,,,GL310JL,1800,COPILOT,1,,,,,,,,,,,,,,,,,,2.0
2012-09-07 00:00:00,KC-130J,166514,Aircraft,2.6,1.3,1.3,,1.2,,1.3,,,,,9.0,,,,5.0,,GL310JN,1801,COPILOT,1,,,,,,,,,,,,,,,,,,2.6
2012-09-10 00:00:00,KC-130J,166514,Aircraft,2.0,1.5,0.5,,,,1.5,,,,,10.0,,,,1.0,4.0,GL310JV,1802,COPILOT,1,,,,,,,,,,,,,,,,,,2.0
2012-09-11 00:00:00,KC-130J,167927,Aircraft,2.4,1.2,1.2,,,,1.2,,,,,10.0,,,,5.0,,GL310JX,1803,COPILOT,1,,,,,,,,,,,,,,,,,,2.4
2012-09-12 00:00:00,KC-130J,167927,Aircraft,2.4,2.1,0.3,,,,2.1,,,,,6.0,,,,5.0,2.0,GL310K2,1804,COPILOT,1,,,,,,,,,,,,,,,,,,2.4
2012-09-14 00:00:00,KC-130J,167925,Aircraft,1.9,0.9,1.0,,,,,,,,,,,,,,,GL310KC,,COPILOT,1,,,,,,,,,,,,,,,,,,1.9
2012-09-16 00:00:00,KC-130J,167925,Aircraft,2.0,1.0,1.0,,,,,,,,,,,,,,,GL310KO,,COPILOT,1,,,,,,,,,,,,,,,,,,2.0
2012-09-25 00:00:00,KC-130J,2F199-3,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,de3c4022,6120,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2012-09-27 00:00:00,KC-130J,168075,Aircraft,0.9,0.7,0.2,,,,,,,,,,,,,,,GL310M5,,COPILOT,1,,,,,,,,,,,,,,,,,,0.9
2012-09-28 00:00:00,KC-130J,168075,Aircraft,2.2,1.5,0.7,,,1.0,0.2,,,,,9.0,,,,1.0,4.0,GL310M8,"6130, 6110, 6120",COPILOT,1,,,,,,,,,,,,,,,,,,2.2
2012-10-01 00:00:00,KC-130J,168075,Aircraft,1.3,0.8,0.5,,,,,,,,,,,,,,,GL310MH,,COPILOT,1,,,,,,,,,,,,,,,,,,1.3
2012-10-05 00:00:00,KC-130J,168065,Aircraft,4.0,2.0,2.0,,,0.3,0.3,1.1,,,,1.0,,,,1.0,,GL310N5,,COPILOT,1,,,,,,,,,,,,,,,,,,4.0
2012-10-12 00:00:00,KC-130J,168074,Aircraft,,,,,3.2,,,,,,,,,,,,,GL310O4,,OTHER,1,,,,,,,,,,,,,,,,,,
2012-10-15 00:00:00,KC-130J,167923,Aircraft,1.6,0.8,0.8,,0.8,,,,,,,1.0,,,,,,GL310OK,3600,COPILOT,1,,,,,,,,,,,,,,,,,,1.6
2012-10-18 00:00:00,KC-130J,167923,Aircraft,5.3,2.6,2.7,,,,,1.2,,,,,,,,,,GL310PA,,COPILOT,1,,,,,,,,,,,,,,,,,,5.3
2012-10-29 00:00:00,KC-130J,167925,Aircraft,0.2,0.1,0.1,,,,,,,,,,,,,,,GL310QE,,COPILOT,1,,,,,,,,,,,,,,,,,,0.2
2012-10-29 00:00:00,KC-130J,167923,Aircraft,0.2,0.1,0.1,,,,,,,,,1.0,,,,,,GL310QG,,COPILOT,1,,,,,,,,,,,,,,,,,,0.2
2012-10-29 00:00:00,KC-130J,168075,Aircraft,0.2,0.1,0.1,,,,,,,,,1.0,,,,,,GL310QF,,COPILOT,1,,,,,,,,,,,,,,,,,,0.2
2012-11-19 00:00:00,KC-130J,167983,Aircraft,2.1,1.1,1.0,,2.2,,,,,,,,,,,,,GL310SH,"2300, 3600",COPILOT,1,,,,,,,,,,,,,,,,,,2.1
2012-11-30 00:00:00,KC-130J,2F199-3,Simulator,2.8,1.4,1.4,,,,1.0,,,,,1.0,,,,,1.0,a48e8ed0,6120,COPILOT,1,,,,,,,,,,,,,,,,,,2.8
2012-12-13 00:00:00,KC-130J,167109,Aircraft,0.3,0.1,0.2,,,,,,,,,,,,,,,GL310W2,,COPILOT,1,,,,,,,,,,,,,,,,,,0.3
2013-01-02 00:00:00,KC-130J,167983,Aircraft,0.7,0.4,0.3,,,,,,,,,6.0,,,,,,GL310X8,,COPILOT,1,,,,,,,,,,,,,,,,,,0.7
2013-01-04 00:00:00,KC-130J,2F199-3,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,f58e0a7b,6120,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2013-01-07 00:00:00,KC-130J,2F199-3,Simulator,3.0,1.5,1.5,,,,0.3,,,,,,,,,,,800c461a,6120,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2013-01-14 00:00:00,KC-130J,168075,Aircraft,,,,,4.3,,,,,,,,,,,,,GL310YA,,OTHER,1,,,,,,,,,,,,,,,,,,
2013-01-15 00:00:00,KC-130J,168075,Aircraft,6.0,3.0,3.0,,3.3,2.0,,5.0,,,,,,,,,,GL310YF,2160,COPILOT,1,,,,,,,,,,,,,,,,,,6.0
2013-01-17 00:00:00,KC-130J,168075,Aircraft,2.1,1.4,0.7,,2.2,,,2.0,1.2,,5.0,,,,,,,GL310YK,2150,COPILOT,1,,,,,,,,,,,,,,,,,,2.1
2013-01-18 00:00:00,KC-130J,167923,Aircraft,1.7,0.9,0.8,,0.9,,,,,,,,,,,,,GL310YP,2200,COPILOT,1,,,,,,,,,,,,,,,,,,1.7
2013-01-23 00:00:00,KC-130J,168075,Aircraft,4.7,2.3,2.4,,,,0.3,4.2,4.2,,,1.0,,,,,1.0,GL310ZK,"2150, 3600, 2350, 2250",COPILOT,1,,,,,,,,,,,,,,,,,,4.7
2013-01-24 00:00:00,KC-130J,167923,Aircraft,1.5,0.8,0.7,,1.5,,,,,,,,,,,,,GL310ZP,2201,COPILOT,1,,,,,,,,,,,,,,,,,,1.5
2013-01-30 00:00:00,KC-130J,168074,Aircraft,3.6,1.8,1.8,,3.6,,,,,,,,,,,,,GL3110H,"2161, 2300",COPILOT,1,,,,,,,,,,,,,,,,,,3.6
2013-01-31 00:00:00,KC-130J,168074,Aircraft,5.0,2.5,2.5,,4.5,,,,,,,,,,,,,GL3110L,2162,COPILOT,1,,,,,,,,,,,,,,,,,,5.0
2013-02-01 00:00:00,KC-130J,2F199-3,Simulator,1.0,0.5,0.5,,,,,,,,,,,,,,,3b7e16ca,,COPILOT,1,,,,,,,,,,,,,,,,,,1.0
2013-02-04 00:00:00,KC-130J,168075,Aircraft,0.3,,0.3,,,,,,,,,,,,,,,GL31110,,COPILOT,1,,,,,,,,,,,,,,,,,,0.3
2013-02-13 00:00:00,KC-130J,167983,Aircraft,,,,,0.8,,,0.4,,0.4,,,,,,,,GL3112I,9005,OTHER,1,,,,,,,,,,,,,,,,,,
2013-02-13 00:00:00,KC-130J,167983,Aircraft,1.7,0.8,0.9,,,,,1.7,,1.7,14.0,,,,,,,GL3112J,2151,COPILOT,1,,,,,,,,,,,,,,,,,,1.7
2013-02-21 00:00:00,KC-130J,167927,Aircraft,6.5,3.2,3.3,,,,0.3,,,,,1.0,,,,,,GL3113M,2162,COPILOT,1,,,,,,,,,,,,,,,,,,6.5
2013-02-22 00:00:00,KC-130J,167927,Aircraft,6.6,3.2,3.4,,1.3,,0.3,,,,,1.0,,,,,1.0,GL3113S,2162,COPILOT,1,,,,,,,,,,,,,,,,,,6.6
2013-02-23 00:00:00,KC-130J,167927,Aircraft,2.4,1.2,1.2,,,,0.3,,,,,1.0,,,,,1.0,GL3113Q,,COPILOT,1,,,,,,,,,,,,,,,,,,2.4
2013-02-25 00:00:00,KC-130J,2F199-3,Simulator,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,9ffc8588,2201,COPILOT,1,,,,,,,,,,,,,,,,,,2.0
2013-03-01 00:00:00,KC-130J,168066,Aircraft,4.1,2.0,2.1,,,,,,,,,,,,,,,GL31154,2162,COPILOT,1,,,,,,,,,,,,,,,,,,4.1
2013-03-02 00:00:00,KC-130J,168066,Aircraft,7.7,3.8,3.9,,,,0.3,,,,,1.0,,,,1.0,,GL31156,"2162, 3600",COPILOT,1,,,,,,,,,,,,,,,,,,7.7
2013-03-04 00:00:00,KC-130J,2F199-3,Simulator,2.0,1.0,1.0,,,,1.0,,,,,2.0,,,,1.0,1.0,1c624762,6120,COPILOT,1,,,,,,,,,,,,,,,,,,2.0
2013-03-07 00:00:00,KC-130J,2F199-3,Simulator,2.5,1.2,1.3,,,,,2.5,2.5,,,,,,,,,5bb7d8f4,6120,COPILOT,1,,,,,,,,,,,,,,,,,,2.5
2013-03-11 00:00:00,KC-130J,167982,Aircraft,6.3,3.1,3.2,,,,0.6,1.0,,,,2.0,,,,2.0,,GL31167,,COPILOT,1,,,,,,,,,,,,,,,,,,6.3
2013-03-13 00:00:00,KC-130J,167982,Aircraft,0.4,0.2,0.2,,,,,,,,,,,,,,,GL3116H,,COPILOT,1,,,,,,,,,,,,,,,,,,0.4
2013-03-14 00:00:00,KC-130J,167982,Aircraft,1.1,0.5,0.6,,1.2,,,1.1,,1.1,,,,,,,,GL3116N,"2151, 2251",COPILOT,1,,,,,,,,,,,,,,,,,,1.1
2013-03-20 00:00:00,KC-130J,2F199-3,Simulator,4.3,2.1,2.2,,,,,,,,,,,,,,,75e7c920,"3700, 3701",COPILOT,1,,,,,,,,,,,,,,,,,,4.3
2013-03-22 00:00:00,KC-130J,168066,Aircraft,8.4,4.2,4.2,,,1.0,0.3,2.9,,,,2.0,,,,2.0,,GL3117L,,COPILOT,1,,,,,,,,,,,,,,,,,,8.4
2013-03-26 00:00:00,KC-130J,167109,Aircraft,1.5,0.7,0.8,,,,,,,,,10.0,,,,,,GL3117V,2100,COPILOT,1,,,,,,,,,,,,,,,,,,1.5
2013-03-29 00:00:00,KC-130J,168066,Aircraft,0.4,0.1,0.3,,,,,,,,,,,,,,,GL3118B,,COPILOT,1,,,,,,,,,,,,,,,,,,0.4
2013-04-01 00:00:00,KC-130J,2F199-3,Simulator,1.0,0.7,0.3,,,,,,,,,,,,,,,ca25fc79,2260,COPILOT,1,,,,,,,,,,,,,,,,,,1.0
2013-04-04 00:00:00,KC-130J,167109,Aircraft,,,,,12.6,,,,,,,,,,,,,GL3118Z,,OTHER,1,,,,,,,,,,,,,,,,,,
2013-04-06 00:00:00,KC-130J,168066,Aircraft,1.5,0.7,0.8,,1.5,,,,,,,,,,,,,GL3119C,2300,COPILOT,1,,,,,,,,,,,,,,,,,,1.5
2013-04-10 00:00:00,KC-130J,168066,Aircraft,2.5,1.2,1.3,,,,,,,,,1.0,,,,,,GL3119T,2261,COPILOT,1,,,,,,,,,,,,,,,,,,2.5
2013-04-11 00:00:00,KC-130J,168066,Aircraft,,,,,1.3,,,,,,,,,,,,,GL311A2,,OTHER,1,,,,,,,,,,,,,,,,,,
2013-04-12 00:00:00,KC-130J,168066,Aircraft,2.6,1.3,1.3,,,,,,,,,1.0,,,,,,GL311AB,"3705, 3704, 3703, 3702",COPILOT,1,,,,,,,,,,,,,,,,,,2.6
2013-04-14 00:00:00,KC-130J,167109,Aircraft,1.9,0.9,1.0,,,,,,,,,,,,,,,GL311AO,"2201, 4200, 2300, 2261",COPILOT,1,,,,,,,,,,,,,,,,,,1.9
2013-04-18 00:00:00,KC-130J,167109,Aircraft,1.3,0.6,0.7,,,,,,,,,11.0,,,,,,GL311B3,3500,COPILOT,1,,,,,,,,,,,,,,,,,,1.3
2013-04-19 00:00:00,KC-130J,167109,Aircraft,15.4,7.7,7.7,,,1.0,,,,,,,,,,,,GL311BD,2162,COPILOT,1,,,,,,,,,,,,,,,,,,15.4
2013-04-29 00:00:00,KC-130J,168075,Aircraft,3.0,1.5,1.5,,,,,,,,,,1.0,,,,,GL311CR,3600,COPILOT,1,,,,,,,,,,,,,,,,,,3.0
2013-05-01 00:00:00,KC-130J,168075,Aircraft,2.7,1.3,1.4,,,,,,,,,1.0,,,,,,GL311D2,"3600, 2300",COPILOT,1,,,,,,,,,,,,,,,,,,2.7
